电影,#genre#
求爱夜惊魂【粤语】（香港恐怖片）,https://vip.lzcdn2.com/20220406/2283_78346f7e/index.m3u8
魔战【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220406/2257_68159718/index.m3u8
鬼画符【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220406/2254_1eea1a1b/index.m3u8
毒咒【国语】1985（香港恐怖片）,https://vip.lzcdn2.com/20220406/2250_6602f415/index.m3u8
灵幻童子（台湾恐怖片）,https://vip1.lz-cdn1.com/20220405/1128_596032b4/index.m3u8
鬼马天师【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220405/1104_66a11188/index.m3u8
墓地邂逅（加拿大恐怖片）,https://vip1.lz-cdn1.com/20220405/1101_688ef697/index.m3u8
安乐战场【粤语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220405/1083_7f23af48/index.m3u8
凶猫【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220405/1171_1dc6eef6/index.m3u8
血玫瑰【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220405/1174_04863e1f/index.m3u8
撞鬼（台湾恐怖片）,https://vip1.lz-cdn1.com/20220405/1061_6656f657/index.m3u8
原振侠与卫斯理【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/965_165e3a65/index.m3u8
天煞【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/955_a167d91c/index.m3u8
猛鬼舞厅【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/943_66d87b30/index.m3u8
黑心鬼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/920_7dd5da8b/index.m3u8
魔胎【国语】1983（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/890_29575dd3/index.m3u8
魔高一丈【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/888_eda9153e/index.m3u8
猛鬼差馆【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/884_7a915406/index.m3u8
僵尸少爷【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/877_e9784aee/index.m3u8
僵尸叔叔【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/871_a85e594d/index.m3u8
火烛鬼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/870_08ed91a5/index.m3u8
鬼打鬼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/866_b961e9f2/index.m3u8
飞尸【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/864_5e7573e8/index.m3u8
谁是鬼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/847_6b018411/index.m3u8
紧急呼叫（美国恐怖片）,https://vip1.lz-cdn1.com/20220330/680_820c66da/index.m3u8
秘域灵电（大陆恐怖片）,https://vip.lzcdn2.com/20220331/1472_76d5ece7/index.m3u8
毒爱（泰国恐怖片）,https://vip.lzcdn2.com/20220330/1440_05dfc0eb/index.m3u8
夺魄冤魂（加拿大恐怖片）,https://vip.lzcdn2.com/20220330/1369_ff274e43/index.m3u8
消失在第七街（美国恐怖片）,https://vip.lzcdn2.com/20220330/1317_f098b26c/index.m3u8
新猛鬼街（美国恐怖片）,https://vip.lzcdn2.com/20220330/1316_b0b72a60/index.m3u8
黑死病2010（英国恐怖片）,https://vip.lzcdn2.com/20220330/1378_a56a4b9b/index.m3u8
富江4：重生（日本恐怖片）,https://vip.lzcdn2.com/20220330/1314_f907678e/index.m3u8
富江8：富江VS富江（日本恐怖片）,https://vip.lzcdn2.com/20220330/1312_920938e4/index.m3u8
夜魔（美国恐怖片）,https://vip.lzcdn2.com/20220330/1308_11ac9ac9/index.m3u8
控梦师（大陆恐怖片）,https://vip.lzcdn2.com/20220330/1283_cb5a6b5e/index.m3u8
诡影直播间（大陆恐怖片）,https://vip.lzcdn2.com/20220330/1276_1d137149/index.m3u8
诊所惊魂2010（澳大利亚恐怖片）,https://dow1.lzidw.com/20220330/1256_4d6e0d9e/诊所惊魂2010.mp4
雪怪（大陆恐怖片）,https://vip.lzcdn2.com/20220329/1161_c6affef0/index.m3u8
画壁之消失的校花（大陆恐怖片）,https://vip.lzcdn2.com/20220329/1131_8898c56f/index.m3u8
澎堤池（加拿大恐怖片）,https://vip.lzcdn2.com/20220329/1128_3fcac559/index.m3u8
曼陀罗（美国恐怖片）,https://vip.lzcdn2.com/20220329/1099_a7cdb90d/index.m3u8
猛鬼生日宴（美国恐怖片）,https://vip.lzcdn2.com/20220329/1102_42e8086e/index.m3u8
面具制作者（美国恐怖片）,https://vip.lzcdn2.com/20220329/1106_205cb62c/index.m3u8
当我们熟睡时（美国恐怖片）,https://vip1.lz-cdn1.com/20220328/636_3f5b21cb/index.m3u8
刑柱之地（美国恐怖片）,https://vip.lzcdn2.com/20220328/954_f50add28/index.m3u8
夜之死（美国恐怖片）,https://vip.lzcdn2.com/20220328/935_43c5575e/index.m3u8
我们是夜晚2010（德国恐怖片）,https://vip.lzcdn2.com/20220328/918_ad95eaa2/index.m3u8
安娜的迷宫（法国恐怖片）,https://vip.lzcdn2.com/20220328/917_7ec3a13f/index.m3u8
病院惊魂（美国恐怖片）,https://vip.lzcdn2.com/20220328/916_76792e82/index.m3u8
疯狗（英国恐怖片）,https://vip.lzcdn2.com/20220328/887_11794d81/index.m3u8
僵尸城市1980（意大利恐怖片）,https://vip.lzcdn2.com/20220328/882_0093b952/index.m3u8
尸体解剖（美国恐怖片）,https://vip.lzcdn2.com/20220328/859_f15f38b9/index.m3u8
墓地鬼话（英国恐怖片）,https://vip.lzcdn2.com/20220327/826_e5fa6b27/index.m3u8
轮到我的那夜（英国恐怖片）,https://vip.lzcdn2.com/20220327/815_464bbd34/index.m3u8
太平间的驼背者（西班牙恐怖片）,https://vip.lzcdn2.com/20220327/812_ecf46b6b/index.m3u8
危楼艳影（英国恐怖片）,https://vip.lzcdn2.com/20220327/809_c8b7e74e/index.m3u8
我埋葬了生活（美国恐怖片）,https://vip.lzcdn2.com/20220327/783_3d9a0bb7/index.m3u8
夺命影迷（美国恐怖片）,https://vip.lzcdn2.com/20220327/782_0a76cfec/index.m3u8
恐怖派对沙滩（美国恐怖片）,https://vip.lzcdn2.com/20220327/777_9418bc37/index.m3u8
考死：血之期中考试（韩国恐怖片）,https://vip.lzcdn2.com/20220327/769_0600a71e/index.m3u8
冰魔（俄罗斯恐怖片）,https://vip1.lz-cdn1.com/20220326/565_7bd85950/index.m3u8
吉格斯医生（美国恐怖片）,https://vip.lzcdn2.com/20220326/757_8bed48a5/index.m3u8
狂野街头（美国恐怖片）,https://vip.lzcdn2.com/20220326/756_aa038650/index.m3u8
破胆三次4血光再起（英国恐怖片）,https://vip.lzcdn2.com/20220326/752_89e8e01f/index.m3u8
孽欲狂情（意大利恐怖片）,https://vip.lzcdn2.com/20220326/749_280ea4ca/index.m3u8
神秘搭档（英国恐怖片）,https://vip.lzcdn2.com/20220326/748_99c20818/index.m3u8
危险小宝贝（美国恐怖片）,https://vip.lzcdn2.com/20220326/747_120f6aaf/index.m3u8
报应（美国恐怖片）,https://vip.lzcdn2.com/20220326/743_06b8e241/index.m3u8
大巨兽加帕（美国恐怖片）,https://vip.lzcdn2.com/20220326/726_12bd2af4/index.m3u8
朱莉娅的困扰（加拿大恐怖片）,https://vip.lzcdn2.com/20220326/723_e95e29df/index.m3u8
僵尸岛屠杀（美国恐怖片）,https://vip.lzcdn2.com/20220326/705_e3c2ac1f/index.m3u8
印度版猛鬼街1993（印度恐怖片）,https://vip.lzcdn2.com/20220326/693_071a05d9/index.m3u8
暗夜獠牙（美国恐怖片）,https://vip1.lz-cdn1.com/20220325/551_561334ad/index.m3u8
恶魔化身（巴西恐怖片）,https://vip.lzcdn2.com/20220326/646_1c7b882c/index.m3u8
深宅（法国恐怖片）,https://vip1.lz-cdn1.com/20220325/525_3c043258/index.m3u8
致命催眠（美国恐怖片）,https://vip1.lz-cdn1.com/20220325/523_3060d072/index.m3u8
恐惧2021（韩国恐怖片）,https://vip1.lz-cdn1.com/20220325/519_ea662034/index.m3u8
无状态下的杀戮2（意大利恐怖片）,https://vip.lzcdn2.com/20220325/424_00f8ec63/index.m3u8
营救距离（智利/西班牙/美国恐怖片）,https://vip1.lz-cdn1.com/20220325/512_4d488223/index.m3u8
午夜电影（美国恐怖片）,https://vip.lzcdn2.com/20220325/499_710272a4/index.m3u8
殉难者（法国恐怖片）,https://vip.lzcdn2.com/20220325/494_f6a9aced/index.m3u8
月光光心慌慌：杀戮（美国恐怖片）,https://vip1.lz-cdn1.com/20220325/499_8b66f88a/index.m3u8
惩罚（美国恐怖片）,https://vip.lzcdn2.com/20220325/468_78056f8b/index.m3u8
飞越梦之门（美国恐怖片）,https://vip.lzcdn2.com/20220325/461_9282e212/index.m3u8
死两次（美国恐怖片）,https://vip.lzcdn2.com/20220325/446_f76e6d5e/index.m3u8
邪灵重现1998（美国恐怖片）,https://vip.lzcdn2.com/20220325/440_391f1a41/index.m3u8
致命录像带94（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/473_85afc208/index.m3u8
冬末（爱尔兰恐怖片）,https://vip.lzcdn2.com/20220325/430_c96a1532/index.m3u8
鬼哭神嚎4阴魂不散（美国恐怖片）,https://vip.lzcdn2.com/20220325/426_a6ec09b9/index.m3u8
欲海杀机（西德恐怖片）,https://vip.lzcdn2.com/20220325/423_d89bcad7/index.m3u8
植入AI（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/467_17bb3a33/index.m3u8
养老庄园（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/462_35430773/index.m3u8
怨恨2021（土耳其恐怖片）,https://vip1.lz-cdn1.com/20220324/460_fc50d129/index.m3u8
异度见鬼（美国恐怖片）,https://vip.lzcdn2.com/20220324/412_dee2e3cb/index.m3u8
蛇舌（日本恐怖片）,https://vip.lzcdn2.com/20220324/401_fb337c7d/index.m3u8
地狱猫（英国恐怖片）,https://vip1.lz-cdn1.com/20220324/451_9d12ae3d/index.m3u8
暗黑之夜（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/447_7b534e30/index.m3u8
宾果地狱（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/445_75ac78db/index.m3u8
恶魔军团（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/433_78a151a1/index.m3u8
化装舞会（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/426_e33d2f26/index.m3u8
逃出弑命镇（冰岛恐怖片）,https://vip1.lz-cdn1.com/20220324/420_a4e76819/index.m3u8
殡葬馆大逃亡（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/418_60c4d7bc/index.m3u8
釜山行2：半岛（韩国恐怖片）,https://vip.lzcdn2.com/20220324/358_917e075b/index.m3u8
鬼镜（美国恐怖片）,https://vip.lzcdn2.com/20220324/363_5e437929/index.m3u8
第一诫【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220324/355_4b0f8d68/index.m3u8
黑客2018（美国恐怖片）,https://vip1.lz-cdn1.com/20220323/414_9ba0416f/index.m3u8
兰勃：飞棺（印度尼西亚恐怖片）,https://vip1.lz-cdn1.com/20220323/402_38b1a7e4/index.m3u8
隔离区（美国恐怖片）,https://vip.lzcdn2.com/20220323/313_b52245cd/index.m3u8
荒岛尸变【粤语】2019（香港恐怖片）,https://vip1.lz-cdn1.com/20220323/398_1dfabf26/index.m3u8
最后一间房（中国大陆恐怖片）,https://vip1.lz-cdn1.com/20220323/390_e0c35a34/index.m3u8
邪恶礼物（意大利恐怖片）,https://vip1.lz-cdn1.com/20220323/389_8ec53b25/index.m3u8
花甲警官（印度恐怖片）,https://vip1.lz-cdn1.com/20220323/384_2f6c5494/index.m3u8
诡屋惊魂（英国恐怖片）,https://vip1.lz-cdn1.com/20220323/378_f1c9635a/index.m3u8
化身2022（美国恐怖片）,https://vip1.lz-cdn1.com/20220322/363_5fc8dd1b/index.m3u8
金钱窒爱（美国恐怖片）,https://vip1.lz-cdn1.com/20220322/350_63532e54/index.m3u8
深水（美国恐怖片）,https://vip1.lz-cdn1.com/20220322/349_afca590a/index.m3u8
密案1922（中国大陆恐怖片）,https://vip1.lz-cdn1.com/20220322/365_4ce1949f/index.m3u8
6:45（美国恐怖片）,https://vip1.lz-cdn1.com/20220322/343_ca30200b/index.m3u8
致命感应（美国恐怖片）,https://vip1.lz-cdn1.com/20220317/236_1cb22536/index.m3u8
杀手假期2018（美国恐怖片）,https://vip1.lz-cdn1.com/20220322/336_6b359b61/index.m3u8
灵异漩涡之万丈鬼渊（日本恐怖片）,https://vip1.lz-cdn1.com/20220318/331_c180dd3b/index.m3u8
南巫（马来西亚恐怖片）,https://vip1.lz-cdn1.com/20220318/312_80d760a5/index.m3u8
鬼门（韩国恐怖片）,https://vip1.lz-cdn1.com/20220318/291_4d578a04/index.m3u8
密室逃生2（美国恐怖片）,https://vip1.lz-cdn1.com/20220318/287_7eb1c438/index.m3u8
屏住呼吸2（美国恐怖片）,https://vip1.lz-cdn1.com/20220318/285_74f0956b/index.m3u8
精致晚宴（美国恐怖片）,https://vip1.lz-cdn1.com/20220318/281_8191a7f6/index.m3u8
不法正义（卢森堡恐怖片）,https://vip1.lz-cdn1.com/20220318/279_a4829ea0/index.m3u8
赢利（美国恐怖片）,https://vip1.lz-cdn1.com/20220317/269_bb140595/index.m3u8
怪奇验尸官：病害疑云（法国恐怖片）,https://vip1.lz-cdn1.com/20220317/249_c33ecc26/index.m3u8
偷窥者2021（美国恐怖片）,https://vip1.lz-cdn1.com/20220317/240_8d1be27c/index.m3u8
猎物2021（德国恐怖片）,https://vip1.lz-cdn1.com/20220317/237_5fad630c/index.m3u8
鬼屋惊魂2017（加拿大恐怖片）,https://vip1.lz-cdn1.com/20220317/219_8021496d/index.m3u8
夜读惊魂（美国恐怖片）,https://vip1.lz-cdn1.com/20220317/207_5067b34a/index.m3u8
老去（美国恐怖片）,https://vip1.lz-cdn1.com/20220317/205_5f1c0515/index.m3u8
惊魂记（美国恐怖片）,https://vip.lzcdn2.com/20220320/123_5b536631/index.m3u8
灵媒（泰国恐怖片）,https://vip1.lz-cdn1.com/20220317/198_d8d8b1fe/index.m3u8
电锯惊魂8：竖锯（美国恐怖片）,https://vip.lzcdn2.com/20220320/110_2aca93d3/index.m3u8
电锯惊魂7（美国恐怖片）,https://vip.lzcdn2.com/20220320/112_5063f883/index.m3u8
电锯惊魂6（美国恐怖片）,https://vip.lzcdn2.com/20220320/111_25b954f3/index.m3u8
电锯惊魂5（美国恐怖片）,https://vip.lzcdn2.com/20220320/109_3d8065a9/index.m3u8
电锯惊魂4（美国恐怖片）,https://vip.lzcdn2.com/20220320/108_adacd475/index.m3u8
电锯惊魂3（美国恐怖片）,https://vip.lzcdn2.com/20220320/107_6d79b5dc/index.m3u8
电锯惊魂2（美国恐怖片）,https://vip.lzcdn2.com/20220320/114_fda49280/index.m3u8
电锯惊魂（美国恐怖片）,https://vip.lzcdn2.com/20220320/106_793772be/index.m3u8 
大漠孤侠2025(大陆动作片),https://v.lzcdn25.com/20250307/63_f9ce7dd9/index.m3u8
峨眉功夫2025(大陆动作片),https://v.lzcdn25.com/20250307/60_0e092a7e/index.m3u8
瀚海神龙2025(大陆动作片),https://v.lzcdn25.com/20250305/51_2f763729/index.m3u8
边境奇袭2025(墨西哥动作片),https://v.lzcdn25.com/20250305/46_f4053b69/index.m3u8
血溅红灯区1993(香港动作片),
漫画威龙Ⅱ2025(韩国动作片),https://v.lzcdn25.com/20250301/30_b39bd083/index.m3u8
36总局：势不两立2025(法国动作片),https://v.lzcdn25.com/20250301/31_90e2ce85/index.m3u8
十一人的贼军2024(日本动作片),https://v.lzcdn25.com/20250301/33_9799c03d/index.m3u8
鬼城杀2025(日本动作片),https://v.lzcdn25.com/20250228/21_412ded54/index.m3u8
生死排爆2025(大陆动作片),https://v.lzcdn25.com/20250226/11_f490f07f/index.m3u8
前任杀神2025(美国动作片),https://v.lzcdn25.com/20250226/6_2966ddd8/index.m3u8
特工同盟2024(英国动作片),https://v.cdnlz12.com/20250225/18257_f20ef548/index.m3u8
亚刻奥特曼大电影：超次元大决战！光与暗的亚刻2025(日本动作片),https://v.cdnlz3.com/20250222/34042_22c9d2b4/index.m3u8
天马星空2025(大陆动作片),https://v.cdnlz3.com/20250222/34021_c4e07aa9/index.m3u8
归来的玩命警探2024(日本动作片),https://v.cdnlz3.com/20250222/34019_51eda7e3/index.m3u8
勇闯天下1990【国语】(香港动作片),https://v.cdnlz12.com/20250222/18243_d4ea14ba/index.m3u8
幸运小子1996【国语】(香港动作片),https://v.lzcdn26.com/20250220/10432_f0f022d3/index.m3u8
插翅难飞2025(美国动作片),https://v.cdnlz3.com/20250214/33700_9737db78/index.m3u8
天虎突击队2025(大陆动作片),https://v.cdnlz3.com/20250213/33635_85bccb5a/index.m3u8
绝密战境2025(美国动作片),https://v.cdnlz12.com/20250208/18192_7b4da759/index.m3u8
☆蛟龙行动2025(大陆动作片),https://v.cdnlz12.com/20250204/18185_030cfda6/index.m3u8
无间猎冰2024(大陆动作片),https://v.cdnlz3.com/20250201/33046_2f49c1e1/index.m3u8
误判2024【国语】(香港动作片),https://v.cdnlz12.com/20250131/18183_a5e8965b/index.m3u8
误判2024【粤语】(香港动作片),https://v.cdnlz12.com/20250131/18182_46c93a53/index.m3u8
☆封神第二部：战火西岐2025(大陆动作片),https://v.cdnlz12.com/20250131/18179_84f57a5f/index.m3u8
乌托邦2024(美国动作片),https://v.lzcdn24.com/20250128/17096_e50730bc/index.m3u8
忍者大复仇1983(美国动作片),https://v.lzcdn24.com/20250128/17095_60d671c5/index.m3u8
☆射雕英雄传：侠之大者2025(大陆动作片),https://v.cdnlz12.com/20250131/18177_5d65c1ab/index.m3u8
断毒2025(大陆动作片),https://v.cdnlz3.com/20250130/32967_a1e1de12/index.m3u8
大奉打更人之世间无我这般人2025(大陆动作片),https://v.cdnlz3.com/20250130/32941_a6ebf8be/index.m3u8
笑傲江湖2025【国语】(大陆动作片),https://v.cdnlz3.com/20250128/32912_b3d6e4bc/index.m3u8
笑傲江湖2025【粤语】(大陆动作片),https://v.cdnlz3.com/20250128/32913_04c07fea/index.m3u8
黑白潜行Ⅱ2025【国语】(大陆动作片),https://v.cdnlz3.com/20250125/32828_d80f7780/index.m3u8
黑白潜行Ⅱ2025【粤语】(大陆动作片),https://v.cdnlz3.com/20250125/32829_783ee818/index.m3u8
秦岭诡事之守护者2025(大陆动作片),https://v.cdnlz3.com/20250124/32794_c9ace075/index.m3u8
别碰脏钱2024(韩国动作片),https://v.cdnlz3.com/20250124/32768_c88d1148/index.m3u8
神雕侠侣：问世间2025(大陆动作片),https://v.cdnlz3.com/20250122/32636_2e00fe42/index.m3u8
狙击精英: 背水一战2025(美国动作片),https://v.cdnlz3.com/20250121/32608_6618af6d/index.m3u8
首2023(日本动作片),https://v.cdnlz12.com/20250120/18093_c9c39c5d/index.m3u8
王者天下Ⅳ(日本动作片),https://v.cdnlz3.com/20250115/32306_cff97319/index.m3u8
除匪2025(大陆动作片),https://v.cdnlz3.com/20250112/32154_1035b063/index.m3u8
救命行动2025(法国动作片),https://v.cdnlz3.com/20250111/32135_5268cb83/index.m3u8
鼠王2019(大陆动作片),https://v.cdnlz3.com/20250103/31784_75986da5/index.m3u8
绣春刀：诛邪2024(大陆动作片),https://v.cdnlz3.com/20250102/31767_6617bb87/index.m3u8
棋盘斩2024(日本动作片),https://v.cdnlz3.com/20241230/31623_facf9307/index.m3u8
猎毒者Ⅱ2024(大陆动作片),https://v.cdnlz3.com/20241226/31475_b578d040/index.m3u8
震撼擂台2024(大陆动作片),https://v.cdnlz12.com/20241224/17852_d16339ff/index.m3u8
迎刃而姐2024(印度动作片),https://v.cdnlz3.com/20241223/31344_5def6432/index.m3u8
加油站袭击事件Ⅱ2010(韩国动作片),https://v.lzcdn24.com/20241220/10710_526cc45b/index.m3u8
角斗士Ⅱ2024(英国动作片),https://v.cdnlz3.com/20241223/31332_1861d4ad/index.m3u8
熊猫计划2024(大陆动作片),https://v.cdnlz3.com/20241221/31203_0cb48a47/index.m3u8
卧底：费瑞崛起Ⅱ2024(荷兰/比利时动作片),https://v.cdnlz3.com/20241220/31180_b6711d60/index.m3u8
肮脏天使2024(美国动作片),https://v.lzcdn24.com/20241216/10391_6fffe9e6/index.m3u8
周末狂飙2024(法国动作片),https://v.cdnlz3.com/20241214/30892_4d2a8997/index.m3u8
山鹰2023(乌克兰动作片),https://v.cdnlz3.com/20241214/30876_194e2083/index.m3u8
黑白2016(台湾动作片),https://v.lzcdn24.com/20241214/9735_60338d47/index.m3u8
随身危机2024(美国动作片),https://v.cdnlz3.com/20241213/30852_7abd8667/index.m3u8
恶棍父亲2024(美国动作片),https://v.cdnlz3.com/20241212/30798_4b138a8e/index.m3u8
绝地逃亡2024(大陆动作片),https://v.cdnlz12.com/20241211/17755_84fc2e9f/index.m3u8
火神之力2024(印度动作片),https://v.cdnlz3.com/20241209/30668_e9f4b11d/index.m3u8
枪手2024(美国动作片),https://v.cdnlz12.com/20241207/17743_fb422d1e/index.m3u8
749局2024(大陆动作片),https://v.lzcdn26.com/20241206/357_3f18dac5/index.m3u8
狙击者Ⅱ2024(大陆动作片),https://v.cdnlz3.com/20241205/30461_58f62400/index.m3u8
古董计中计之龙壁之战2024(大陆动作片),https://v.cdnlz3.com/20241205/30460_4a815cae/index.m3u8
